,transcripts,confidence
8940,have it your way,0.5140971541404724
8941,Martha King Orville report has one mile North of Highway 70 on Clark Road will be in the area of O'Neal Road,0.824364960193634
8942,Swiss Miss Catherine cases the Citrus here heard are the train tracks,0.7259635925292969
8943,Paradise,0.4521413743495941
8944,Herman Square,0.4867435097694397
8945,table,0.36190876364707947
8946,e 9th when you want to subtract one of the dumpster fire Bartlett 9th Street you go barging into their name,0.7851102948188782
8947,seven eight ten thirty seven six eight times two,0.757544755935669
8948,techno 3,0.5022165179252625
8949,Digger 3421,0.797798216342926
8950,Foreman running mechanically he got a backdrop Point can pass a long-term when I get a little closer,0.754414439201355
8951,Angela Mentor if I beat my next PC reported to be Northbound 99 just north of East Avenue sounds like possibly three vehicles of all commercial community,0.8076364398002625
8952,and I was about 43 comfortable,0.8246685862541199
8953,seven along California for John out of King One-77,0.7227194309234619
8954,Acacia over the you'll try to drive Rankin way dog Senator Franken I'm not sure that unit was inquiring about their 49th and Yorkshire the correct address is 59 10 5 times 1 0 rivers on a graph and that's the address hard worker and it's also one that should be in that area but I don't have them on the roster so notice,0.8755292892456055
8955,Heather one B- medical profile 1842 Arcadian Avenue Unit number,0.754328191280365
8956,12 of your taxes 170 fourteen,0.7258076071739197
8957,if I were to be just north of two eight zero and find out and cut the Caraway and Colina way,0.8272079825401306
8958,real voice,0.5918796062469482
8959,here let's take a photo,0.8587725758552551
8960,Battalion wants to compete you 21 2015 21 6 and then 2180 64 inches 972 digit 7265 into the order Orville company 64,0.8587659597396851
8961,nice,0.433353453874588
8962,propriety and Road and we have a sound right about which you'll face the road that brought guy waste,0.7781844139099121
8963,that group of people on the roof,0.6617425680160522
8964,path,0.44779324531555176
8965,okay one speed medic medical unconscious female it 1164 Magnolia Avenue crosses West virtuous 472 fire 2002,0.8357796669006348
8966,Shasta no sun here say it's along the driveway,0.7057424187660217
8967,portal drive system is,0.4167095720767975
8968,par time,0.4112178087234497
8969,portal fixings,0.7178526520729065
8970,everyone can express yourself,0.7357072234153748
8971,Grant specialist coming out of medical 2770 cheerleader,0.725739598274231
8972,Oregon Place yellow Adam hi Dad yellow 0-7 break,0.7350583672523499
8973,Oroville engine one Public Service 7 Arboles news,0.7732422351837158
8974,continue,0.6437159180641174
8975,Denver cheese so it was accidental,0.6907160878181458
8976,affirmative,0.681570827960968
8977,12:22,0.6967350840568542
8978,and then when I say available there are seven oh nine engines vibraphone,0.7954762578010559
8979,you want to destroy anyone seriously mu local,0.8076778650283813
8980,Tyra surgery also I had back in the camps,0.6090027689933777
8981,Duffy thank you,0.7631598114967346
8982, e 1 0 5,0.48885223269462585
8983,patience 13 1720 162 Kevin has been updated kxy 96,0.8458343148231506
8984,the last phonetically of treasures and Lincoln Edward Henry Adam Union Edward rubber Furs of Heather coming stowing 10 11 and a t-888,0.8458982110023499
8985,seven,0.5536618828773499
8986,Infinity,0.5327301621437073
8987,going to go to 1424 Hobart and,0.8350255489349365
8988,Hall 424,0.6300842761993408
8989,Patterson by secretary,0.5990928411483765
8990,Acacia Philadelphia,0.5392671823501587
8991,request there's a system like to see if possible that you represented by you off of Dark Canyon Road Decatur area trying to get a wrote cleared so we can get that backwards,0.8168376684188843
8992,par 601 can you start towards 5 when this,0.7845831513404846
8993,Camp Communications division uniform of Memphis,0.6035204529762268
8994,that's report of possible vegetation fire in areas upper,0.7776401042938232
8995,I can copy that fight if you're trying to get bigger,0.8224627375602722
8996,swan,0.5203980803489685
8997,Allie on,0.5498555898666382
8998,fourteen company from you overdose talking outside sound,0.6940927505493164
8999,four wheels for 81 responding heater these diverse,0.6235418319702148
9000,74,0.6308984756469727
9001,Oroville 15 lb 10 a harp,0.6389216184616089
9002,three or the Lennox,0.7143454551696777
9003,he wanted to give me,0.6833102107048035
9004,4th over Code 4,0.47683748602867126
9005,this one's for five ones that were occurring over,0.8181971907615662
9006,like with you,0.7094159126281738
9007,Rebecca,0.5255966186523438
9008,intro 7,0.5855038166046143
9009,God,0.5865509510040283
9010,Obsession was there for her,0.6930876970291138
9011,what are the hour to in the park,0.6994216442108154
9012,bo staff is here to maybe pick up some,0.6055043339729309
9013,Vassar,0.41154611110687256
9014,Gail Buckmaster has an expired deal sorted by subject,0.8127152323722839
9015,Eddy go fire truck ones,0.7000299692153931
9016,Adam Eaton,0.5164384841918945
9017,Penny 343 welfare check and circle,0.740646481513977
9018,Herman 7000 Congress I would say,0.7353840470314026
9019,nut,0.7145529389381409
9020,bending 6731,0.6954445242881775
9021,graduate,0.5409653186798096
9022,Vail lighting,0.5939350128173828
9023,did you go,0.7076634168624878
9024,fir,0.4416923224925995
9025,Ephraim,0.5345534682273865
9026,except for three,0.6088677644729614
9027,started,0.7848223447799683
9028,Denver,0.7044522762298584
9029,Leslie the cost Factor,0.6365270614624023
9030,did you come,0.7207474112510681
9031,forgotten that we have business,0.669909656047821
9032,what I'm saying laughing towards 7-Eleven,0.7277026176452637
9033,Trevor Noah,0.46250492334365845
9034,6365 burning apartment 3,0.48160478472709656
9035,28 of three Nora Tom Adam nine eight,0.7815605401992798
9036,Ridge,0.42465314269065857
9037,perfect timing,0.701777458190918
9038,Thirty-One place,0.4874039590358734
9039,okay,0.5898587107658386
9040,power go fires are spicy correct address gonna be one nine three seven three oh three fires it,0.8167724609375
9041,portal Furniture want to see,0.5968355536460876
9042,Marvin Marvin wants to know,0.659237265586853
9043,Scout,0.4139425754547119
9044,Fred,0.43199989199638367
9045,Fresno,0.5958380103111267
9046,K 39,0.49963802099227905
9047,Allison,0.4659254848957062
9048,I'm going to get back on the homeless guy way in fucking signature,0.7928715944290161
9049,I don't even,0.6444019079208374
9050,four left 26,0.6584104299545288
9051,Frances 20155 2125 at the 274 conversation 74,0.7888623476028442
9052,Atlanta Nations,0.6096763014793396
9053,Oroville is available to do you want to sponsor,0.6785925626754761
9054,creative cooking 72nd stuff that works to call and I'll get your brother,0.6867519617080688
9055,a 1952 change the color to a blue gray kind of a color challenge,0.8175050020217896
9056,one person by the founder of the night,0.7716878652572632
9057,five six six,0.5245438814163208
9058,responding to Paradise anything for the kids,0.75282883644104
9059,I got you want to zero turkey road Cemetery,0.8004863858222961
9060,I want,0.6472427248954773
9061,it'll be a fight I've asked in a broader process for support at communication to calfire is our leaders of location their responses,0.832699179649353
9062,never forgotten,0.5494447946548462
9063,zepher,0.5258826613426208
9064,Morgan expert role of calls 155 I'll be around to that track,0.8336626887321472
9065,Stanley knife,0.6534292101860046
9066,perfect because it was clear aspartate of 2018 a Pontiac store is out of Bakersfield I'll try to get a phone number for the are,0.8872965574264526
9067,Five Guys,0.7045518159866333
9068,accessorize Southwest Community Center,0.7855818271636963
9069,truck,0.6439820528030396
9070,Travis close to the whole damn Club across from him,0.8047285079956055
9071,8th grade,0.4235062301158905
9072,74 series of 44,0.807694137096405
9073,Berry from Edward Roberts,0.7108060121536255
9074,last time any of the center has active concow,0.7533525228500366
9075,when I was hired out for 50 and 38 at the library employee advising there's three transient subjects refusing the way,0.7427217960357666
9076,e 23rd,0.734602689743042
9077,run illegal there in front of Oz 3-1 West East Avenue Christian and support our transient turning a warming fired from the front doors to go borrow 2154,0.797370195388794
9078,34 Services held up to 42 West Evans rumor roast potatoes dr. Brody is about it and what do I do,0.8754939436912537
9079,Suffolk,0.4209352433681488
9080,path,0.6604196429252625
9081,give me a group number for the tdf tax 27 on the,0.8680838346481323
9082,also furnish my name is ber,0.6712750792503357
9083,Oroville Neil Isaac,0.5398179888725281
9084, Graham Graham George Weber out of Henry a demerit,0.7630741000175476
9085,and we had a Charles King ever Robert a lotion or versus care,0.8344086408615112
9086,acacia,0.5633864998817444
9087,four did you want me to start an ambulance,0.7894179821014404
9088,bacterias gotta pick up a sticker on the back window minor damage both Place take it from a man away finger sometimes the sender's Booker stop the current firmware Chico police digging 614 20,0.8189798593521118
9089, affirmative,0.7192419171333313
9090,that's what I want to call the emperor,0.760250985622406
9091,Castle,0.4906860589981079
9092,by 1770 97.5,0.7029977440834045
9093,block schedule not brother,0.5438001751899719
9094,pasa,0.4647177755832672
9095,35 to 21 he told your meeting,0.6072387099266052
9096,it'll be at 5:43 process Village Park Way of paradise of you protecting a technology Vehicles the black particles are major legal they're still on the table,0.8573915362358093
9097,Cannon and the broth,0.7201656103134155
9098,do you want to order your status,0.8461228609085083
9099,social networking,0.6725828647613525
9100,this is not,0.6749998927116394
9101,Tucker,0.4699271619319916
9102,forty four behind this year's make it uncomfortable,0.6462700366973877
9103,after Force,0.5790340900421143
9104,did you misplace playground,0.6879172921180725
9105,Sabine North,0.45046180486679077
9106,tres,0.44379863142967224
9107,I might've been corrected on your end if we order for 24 we'll just keep them standing by at the news College Station that I will need them to break oh 75 it was a miscommunication please have a 30 to stand by their a few College you can go in copy that,0.8494182825088501
9108,operation to attack on command,0.720780074596405
9109,they working with science,0.7391883730888367
9110,watt attack 24,0.5548612475395203
9111,Hill,0.781464159488678
9112, Clara,0.5059947371482849
9113,service,0.3785878121852875
9114,and then for some of that for gas at the neighborhood,0.8355477452278137
9115,and I need to tell anybody,0.7570636868476868
9116,kind of an employee there some alcohol,0.8033917546272278
9117,if I was 13,0.7255828380584717
9118,big fires you want some,0.5827659368515015
9119,Kenneth romantic heard that if any stuff,0.6890294551849365
9120, Bo,0.5287315249443054
9121,this is 72 zero 556,0.7550655603408813
9122,Santa Monica good parking services on a 1021 with me they've that they've located a missing five-year-old released a five year olds that is not where the parent there at third and one,0.8518666625022888
9123, how many bags of groceries,0.7638670802116394
9124,Jordan,0.3774978220462799
9125,engine 55 medical 596 Laporte Road,0.8605096340179443
9126,Brill Marcus anymore,0.5478467345237732
9127,Suffolk thing,0.587422251701355
9128,Communications copies there away 32,0.720411479473114
